engine,page,page_family,impressions,clicks,ctr,position,position_bucket,expected_ctr,ctr_gap,ownership_confidence,opportunity_score,priority
"google","/stocks/HD/pe-ratio","pe-ratio","1","0","0","26","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/HD/revenue","revenue","1","0","0","39","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/HIMS/free-cash-flow","free-cash-flow","1","0","0","47","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/HPE/pe-ratio","pe-ratio","1","0","0","27","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/IBKR/revenue","revenue","1","0","0","50","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/INSW/dividend-history","dividend-history","1","0","0","34","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/KO/revenue","revenue","5","0","0","57","51+","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/LULU/revenue","revenue","1","0","0","50","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/LW/revenue","revenue","1","0","0","44","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MA/eps","eps","1","0","0","50","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MAS/shares-outstanding","shares-outstanding","1","0","0","45","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MMM/net-income","net-income","1","0","0","27","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MOH/dividend-history","dividend-history","1","0","0","33","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MOH/eps","eps","1","0","0","50","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MS/dividend-history","dividend-history","1","0","0","29","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MSI/revenue","revenue","1","0","0","35","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/MTN/revenue","revenue","1","0","0","45","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/NVDA/free-cash-flow","free-cash-flow","1","0","0","44","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/PAYX/dividend-history","dividend-history","1","0","0","33","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/PYPL/shares-outstanding","shares-outstanding","1","0","0","49","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/QRVO/revenue","revenue","1","0","0","50","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/RYAN/shares-outstanding","shares-outstanding","1","0","0","33","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/SABR/revenue","revenue","1","0","0","38","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/SBSI/revenue","revenue","1","0","0","44","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/SBUX/pe-ratio","pe-ratio","1","0","0","50","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/SCL/dividend-history","dividend-history","1","0","0","33","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/SHAK/pe-ratio","pe-ratio","1","0","0","31","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/SM/dividend-history","dividend-history","1","0","0","28","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/SMP/pe-ratio","pe-ratio","1","0","0","49","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/STWD/dividend-history","dividend-history","5","0","0","51","51+","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/THO/pe-ratio","pe-ratio","1","0","0","46","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/TREX/net-income","net-income","1","0","0","39","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/TTC/gross-profit","gross-profit","1","0","0","27","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/USFD/pe-ratio","pe-ratio","1","0","0","27","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/VOYA/dividend-history","dividend-history","1","0","0","49","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/WAT/dividend-history","dividend-history","1","0","0","46","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/WEN/total-debt","total-debt","1","0","0","48","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/WING/net-income","net-income","1","0","0","49","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/WU/revenue","revenue","1","0","0","48","21-50","0.003","0.003","high","0.00075","P1_REVIEW"
"google","/stocks/AQN","other","6","0","0","70.33333333333333","51+","0.003","0.003","medium","0.0006750000000000001","P1_REVIEW"
"google","/stocks/UPWK","other","6","0","0","54.5","51+","0.003","0.003","medium","0.0006750000000000001","P1_REVIEW"
"google","/compare/DIOD-vs-EXLS","comparison","4","0","0","53.75","51+","0.003","0.003","high","0.0006000000000000001","P1_REVIEW"
"google","/compare/HSY-vs-KMB","comparison","4","0","0","54.75","51+","0.003","0.003","high","0.0006000000000000001","P1_REVIEW"
"google","/compare/LMRI-vs-QDEL","comparison","4","0","0","77.5","51+","0.003","0.003","high","0.0006000000000000001","P1_REVIEW"
"google","/compare/MUJ-vs-PAXS","comparison","4","0","0","78.75","51+","0.003","0.003","high","0.0006000000000000001","P1_REVIEW"
"google","/stocks/IBM/gross-profit","gross-profit","4","0","0","52","51+","0.003","0.003","high","0.0006000000000000001","P1_REVIEW"
"google","/stocks/KKR/dividend-history","dividend-history","4","0","0","55","51+","0.003","0.003","high","0.0006000000000000001","P1_REVIEW"
"google","/stocks/MPT/ebitda","ebitda","4","0","0","90.75","51+","0.003","0.003","high","0.0006000000000000001","P1_REVIEW"
"google","/company.html","other","1","0","0","35","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","50","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","47","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","49","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","48","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","45","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","22","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","42","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","36","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/company","other","1","0","0","41","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/ACIW","other","1","0","0","42","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/ADT","other","1","0","0","46","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/BBWI","other","1","0","0","34","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/BLLN","other","5","0","0","81.2","51+","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/BYD","other","1","0","0","29","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/CENX","other","1","0","0","37","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/CRUS","other","1","0","0","37","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/EYE","other","1","0","0","44","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/GSHD","other","1","0","0","38","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/HCI","other","1","0","0","42","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/KMX","other","1","0","0","48","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/LEA","other","1","0","0","44","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/MIR","other","1","0","0","47","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/MS","other","1","0","0","50","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/OHI","other","1","0","0","25","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/SDRL","other","1","0","0","27","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/SIGI","other","1","0","0","50","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/SOLS","other","1","0","0","30","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/SPNT","other","1","0","0","50","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/STAG","other","5","0","0","61.4","51+","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/stocks/TMDX","other","1","0","0","46","21-50","0.003","0.003","medium","0.0005625000000000001","P1_REVIEW"
"google","/compare/ALKS-vs-GKOS","comparison","3","0","0","85","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/APG-vs-LII","comparison","3","0","0","68.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/APP-vs-VZ","comparison","3","0","0","87","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/ASPI-vs-GROY","comparison","3","0","0","79.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/BOBS-vs-LIND","comparison","3","0","0","66.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/CRCT-vs-SCSC","comparison","3","0","0","69.66666666666667","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/DE-vs-UNP","comparison","3","0","0","64.66666666666666","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/FBNC-vs-NBTB","comparison","3","0","0","55.666666666666664","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/GL-vs-GLXY","comparison","3","0","0","67.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/GRDN-vs-TARS","comparison","3","0","0","83.66666666666667","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/MOV-vs-WGO","comparison","3","0","0","73.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/compare/SOFI-vs-TW","comparison","3","0","0","78.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/ACMR/eps","eps","3","0","0","65","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/CMCSA/revenue","revenue","3","0","0","54","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/EVTC/gross-profit","gross-profit","3","0","0","59.666666666666664","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/LUV/net-income","net-income","3","0","0","74.66666666666667","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/LYFT/revenue","revenue","3","0","0","50.666666666666664","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/MRK/dividend-history","dividend-history","3","0","0","67.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/RH/revenue","revenue","3","0","0","71.33333333333333","51+","0.003","0.003","high","0.0004500000000000001","P1_REVIEW"
"google","/stocks/CCO","other","4","0","0","66.25","51+","0.003","0.003","medium","0.00045000000000000004","P1_REVIEW"
"google","/stocks/SE","other","4","0","0","81.25","51+","0.003","0.003","medium","0.00045000000000000004","P1_REVIEW"
"google","/stocks/SERV","other","4","0","0","89","51+","0.003","0.003","medium","0.00045000000000000004","P1_REVIEW"
"google","/company","other","3","0","0","56.333333333333336","51+","0.003","0.003","medium","0.00033750000000000007","P1_REVIEW"
"google","/company","other","3","0","0","55.333333333333336","51+","0.003","0.003","medium","0.00033750000000000007","P1_REVIEW"
"google","/stocks/HAFN","other","3","0","0","70","51+","0.003","0.003","medium","0.00033750000000000007","P1_REVIEW"
"google","/stocks/PSA-PS","other","3","0","0","65","51+","0.003","0.003","medium","0.00033750000000000007","P1_REVIEW"
"google","/stocks/SNDX","other","3","0","0","84","51+","0.003","0.003","medium","0.00033750000000000007","P1_REVIEW"
"google","/compare/AAPL-vs-NVDA","comparison","2","0","0","50.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/AERO-vs-AMPX","comparison","2","0","0","67","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/AGNC-vs-EGP","comparison","2","0","0","80","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/AHRT-vs-CTO","comparison","2","0","0","61.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/AS-vs-IP","comparison","2","0","0","50.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/BGSI-vs-SAH","comparison","2","0","0","91.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/CBU-vs-GBDC","comparison","2","0","0","82","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/CBZ-vs-PLPC","comparison","2","0","0","55.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/DVA-vs-EXEL","comparison","2","0","0","57","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/EA-vs-SATS","comparison","2","0","0","58","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/FOUR-vs-XNDU","comparison","2","0","0","68","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/FWRD-vs-MTW","comparison","2","0","0","70.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/GEV-vs-RTX","comparison","2","0","0","67.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/MAC-vs-RHP","comparison","2","0","0","94.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/NTST-vs-VRE","comparison","2","0","0","85.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/OCGN-vs-SGMT","comparison","2","0","0","54","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/PAX-vs-SRCE","comparison","2","0","0","61.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/compare/SPFI-vs-WRLD","comparison","2","0","0","88.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/ARR/dividend-history","dividend-history","2","0","0","53","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/CART/shares-outstanding","shares-outstanding","2","0","0","66","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/CI/revenue","revenue","2","0","0","71","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/INTC/eps","eps","2","0","0","77","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/IP/eps","eps","2","0","0","61","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/NXPI/dividend-history","dividend-history","2","0","0","80.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/PLTR/dividend-history","dividend-history","2","0","0","59.5","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/stocks/WELL/dividend-history","dividend-history","2","0","0","59","51+","0.003","0.003","high","0.00030000000000000003","P1_REVIEW"
"google","/company","other","2","0","0","58","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/company","other","2","0","0","50.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/company","other","2","0","0","55.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/company","other","2","0","0","94","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/company","other","2","0","0","56.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/company","other","2","0","0","51.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/company","other","2","0","0","50.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/company","other","2","0","0","60","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/BWA","other","2","0","0","60","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/GLXY","other","2","0","0","86.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/HKD","other","2","0","0","70.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/LLYVK","other","2","0","0","72.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/PRU","other","2","0","0","78","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/RITM-PB","other","2","0","0","76.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/SFM","other","2","0","0","89.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/SLDP","other","2","0","0","83.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/VKTX","other","2","0","0","95.5","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/stocks/WES","other","2","0","0","76","51+","0.003","0.003","medium","0.00022500000000000002","P1_REVIEW"
"google","/compare/AAL-vs-ACM","comparison","1","0","0","62","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AAL-vs-AVAV","comparison","1","0","0","72","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AAMI-vs-FBK","comparison","1","0","0","86","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ABBV-vs-INCY","comparison","1","0","0","70","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ABM-vs-FA","comparison","1","0","0","88","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ABNB-vs-H","comparison","1","0","0","88","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ABR-vs-SVC","comparison","1","0","0","82","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ACI-vs-SFD","comparison","1","0","0","77","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ACN-vs-IPGP","comparison","1","0","0","92","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ADBE-vs-INTU","comparison","1","0","0","90","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ADC-vs-BRX","comparison","1","0","0","69","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ADP-vs-LZ","comparison","1","0","0","66","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ADSK-vs-MSFT","comparison","1","0","0","89","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ADV-vs-NRDS","comparison","1","0","0","68","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AI-vs-CNXC","comparison","1","0","0","66","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AIP-vs-EVCM","comparison","1","0","0","56","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AIZ-vs-ECPG","comparison","1","0","0","75","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AIZ-vs-ICE","comparison","1","0","0","94","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AJG-vs-TFC","comparison","1","0","0","81","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ALIT-vs-IBEX","comparison","1","0","0","58","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ALLE-vs-GEV","comparison","1","0","0","97","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ALMS-vs-GRAL","comparison","1","0","0","99","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AMBP-vs-BKE","comparison","1","0","0","80","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AMGN-vs-BIO","comparison","1","0","0","93","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AMP-vs-ERIE","comparison","1","0","0","56","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AMP-vs-TWO","comparison","1","0","0","99","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AMSC-vs-PRLB","comparison","1","0","0","60","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AMSC-vs-RCAT","comparison","1","0","0","94","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/APLD-vs-CACI","comparison","1","0","0","63","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/ARDT-vs-MPLT","comparison","1","0","0","71","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AVA-vs-NWE","comparison","1","0","0","53","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AVB-vs-EQR","comparison","1","0","0","79","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AVY-vs-STLD","comparison","1","0","0","96","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AWK-vs-XEL","comparison","1","0","0","85","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/AWR-vs-NWE","comparison","1","0","0","78","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BA-vs-JBHT","comparison","1","0","0","69","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BEP-vs-PPL","comparison","1","0","0","67","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BGY-vs-VCV","comparison","1","0","0","83","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BKNG-vs-DFH","comparison","1","0","0","98","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BMNR-vs-WAL","comparison","1","0","0","73","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BMRC-vs-HMN","comparison","1","0","0","68","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BSTZ-vs-LC","comparison","1","0","0","58","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BVS-vs-TRAX","comparison","1","0","0","98","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BWXT-vs-FPS","comparison","1","0","0","95","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/BXP-vs-CPT","comparison","1","0","0","88","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CCL-vs-PRSU","comparison","1","0","0","64","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CENT-vs-TR","comparison","1","0","0","84","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CG-vs-UNM","comparison","1","0","0","100","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CHRD-vs-NOV","comparison","1","0","0","94","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CLOV-vs-TMDX","comparison","1","0","0","87","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CMCO-vs-ERII","comparison","1","0","0","90","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CNA-vs-GLXY","comparison","1","0","0","74","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CNA-vs-HUT","comparison","1","0","0","71","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/COAG-vs-URGN","comparison","1","0","0","78","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/COLM-vs-VGNT","comparison","1","0","0","55","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CRL-vs-OSCR","comparison","1","0","0","72","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/CYRX-vs-KRNT","comparison","1","0","0","90","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/DDI-vs-RSVR","comparison","1","0","0","100","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/DIS-vs-PINS","comparison","1","0","0","84","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/DSGN-vs-SIBN","comparison","1","0","0","59","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/DYN-vs-IDYA","comparison","1","0","0","96","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/EA-vs-NFLX","comparison","1","0","0","95","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/EBC-vs-ENVA","comparison","1","0","0","61","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/EPR-vs-KRC","comparison","1","0","0","91","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/EQPT-vs-UNF","comparison","1","0","0","51","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/FBK-vs-NAD","comparison","1","0","0","87","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/FICO-vs-VRSN","comparison","1","0","0","97","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/FULC-vs-HROW","comparison","1","0","0","76","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/GENB-vs-SION","comparison","1","0","0","81","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/GMED-vs-PODD","comparison","1","0","0","64","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/GPK-vs-PHIN","comparison","1","0","0","71","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/GT-vs-SVV","comparison","1","0","0","78","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/HAYW-vs-WOR","comparison","1","0","0","88","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/HTGC-vs-JPC","comparison","1","0","0","94","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/IBOC-vs-NNI","comparison","1","0","0","79","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
"google","/compare/IMKTA-vs-SAM","comparison","1","0","0","98","51+","0.003","0.003","high","0.00015000000000000001","P1_REVIEW"
